id,name,location,type,typecode,address,adcode,pname,cityname,adname,business_area
BV09328134,六合桥东(公交站),"116.706821,39.937562",交通设施服务;公交车站;公交车站相关,150700,809路;809路华龙班车;813路;T2路;通医专线12路;通医专线15路;郊88路,110112,北京市,北京市,通州区,[]
BV09473508,紫运南街(公交站),"116.705940,39.912422",交通设施服务;公交车站;公交车站相关,150700,通游专线1路,110112,北京市,北京市,通州区,潞城
BV09343869,玉成东路南口(公交站),"116.717121,39.927406",交通设施服务;公交车站;公交车站相关,150700,通医专线16路,110112,北京市,北京市,通州区,潞城
BV11218282,潞苑南里(公交站),"116.686798,39.934071",交通设施服务;公交车站;公交车站相关,150700,专88路,110112,北京市,北京市,通州区,永顺
BV09324201,含章路口西(公交站),"116.714261,39.933626",交通设施服务;公交车站;公交车站相关,150700,专118路,110112,北京市,北京市,通州区,潞城
BV09524525,含章园五区西(公交站),"116.717275,39.930102",交通设施服务;公交车站;公交车站相关,150700,含章园通勤专线,110112,北京市,北京市,通州区,[]
BV10326547,潞邑西路(公交站),"116.690725,39.937847",交通设施服务;公交车站;公交车站相关,150700,316路;388路;388路快车;T61路;T7路;专64路,110112,北京市,北京市,通州区,永顺
BV11494368,友谊医院通州院区(公交站),"116.684549,39.934618",交通设施服务;公交车站;公交车站相关,150700,552路;675路;824路;T44路;T61路;专77路;专88路;快速直达专线5路;通医专线(区间直达车);通医专线12路,110112,北京市,北京市,通州区,永顺
BV09524526,园林绿化局(公交站),"116.714966,39.933818",交通设施服务;公交车站;公交车站相关,150700,含章园通勤专线,110112,北京市,北京市,通州区,潞城
BV09324190,含章路口北(公交站),"116.714958,39.934694",交通设施服务;公交车站;公交车站相关,150700,专82路;快速直达专线7路;通勤专线5路;通医专线16路,110112,北京市,北京市,通州区,潞城
BV09343865,含章园五区南(公交站),"116.719160,39.927929",交通设施服务;公交车站;公交车站相关,150700,通医专线16路,110112,北京市,北京市,通州区,[]
BV09473359,北京通州站(公交站),"116.705667,39.910113",交通设施服务;公交车站;公交车站相关,150700,T109路;T115路;T61路;亚太花园酒店摆渡车(仅限凭机场大巴票免费),110112,北京市,北京市,通州区,潞城
BV09473504,北京通州站东(公交站),"116.707538,39.910589",交通设施服务;公交车站;公交车站相关,150700,定制公交1线;定制公交2线;通游专线1路,110112,北京市,北京市,通州区,潞城
BV09324195,含章路口东(公交站),"116.716241,39.934056",交通设施服务;公交车站;公交车站相关,150700,专118路;专82路;通勤专线2路;通勤专线3路;通勤专线5路;通医专线16路,110112,北京市,北京市,通州区,[]
BV10008511,通州古城村(公交站),"116.717747,39.916762",交通设施服务;公交车站;公交车站相关,150700,804路;T18路;T19路;T41路;T48路,110112,北京市,北京市,通州区,潞城
BV10414148,荔景园南口(公交站),"116.702834,39.909731",交通设施服务;公交车站;公交车站相关,150700,T71路,110112,北京市,北京市,通州区,潞城
BV09324199,六合街西口(公交站),"116.714383,39.936317",交通设施服务;公交车站;公交车站相关,150700,专82路;通勤专线2路;通勤专线3路;通勤专线5路;通医专线16路,110112,北京市,北京市,通州区,潞城
BV11308295,东关大桥站(公交站),"116.684608,39.913144",交通设施服务;公交车站;公交车站相关,150700,(停运)高铁专线3号线;322路;322路快车;589路;667路;804路;T18路;T19路;T41路;T44路;T48路;T62路;夜27路,110112,北京市,北京市,通州区,中仓
BV10008547,六合村(公交站),"116.712484,39.938612",交通设施服务;公交车站;公交车站相关,150700,809路;813路;T2路;专118路;通医专线12路;通医专线16路;郊88路,110112,北京市,北京市,通州区,[]
BV11218279,潞苑五街(公交站),"116.681863,39.933275",交通设施服务;公交车站;公交车站相关,150700,T70路;专77路,110112,北京市,北京市,通州区,永顺
BV11616018,耿庄(公交站),"116.679154,39.929609",交通设施服务;公交车站;公交车站相关,150700,615路;667路;824路,110112,北京市,北京市,通州区,永顺
BV11265995,潞邑西路北站(公交站),"116.690628,39.939801",交通设施服务;公交车站;公交车站相关,150700,316路;388路;388路快车;T61路;T7路;专64路,110112,北京市,北京市,通州区,[]
BV09324192,含章园北(公交站),"116.713768,39.937811",交通设施服务;公交车站;公交车站相关,150700,专82路;通医专线16路,110112,北京市,北京市,通州区,潞城
BV09343868,汇才南街东口(公交站),"116.720122,39.929766",交通设施服务;公交车站;公交车站相关,150700,通医专线16路,110112,北京市,北京市,通州区,[]
BV09473479,北京通州站东广场(公交站),"116.708597,39.909675",交通设施服务;公交车站;公交车站相关,150700,442路;666路;T109路;T115路;T45路;通游专线1路,110112,北京市,北京市,通州区,潞城
BV09324203,含章园东(公交站),"116.717818,39.934487",交通设施服务;公交车站;公交车站相关,150700,专118路;专82路;通医专线16路,110112,北京市,北京市,通州区,[]
BV11504776,六合(公交站),"116.712579,39.938630",交通设施服务;公交车站;公交车站相关,150700,郊88路,110112,北京市,北京市,通州区,[]
BV09473491,潞通大街东口(公交站),"116.710379,39.910315",交通设施服务;公交车站;公交车站相关,150700,666路;T45路,110112,北京市,北京市,通州区,潞城
BV11496119,紫运中路(公交站),"116.697457,39.908028",交通设施服务;公交车站;公交车站相关,150700,552路;809路;913路;T60路;T61路,110112,北京市,北京市,通州区,乔庄
BV09341448,安贞医院通州院区西门(公交站),"116.706532,39.941602",交通设施服务;公交车站;公交车站相关,150700,T2路;通医专线12路;通医专线15路;通医专线16路,110112,北京市,北京市,通州区,[]
BV09324196,含章园五区(公交站),"116.720145,39.932171",交通设施服务;公交车站;公交车站相关,150700,专82路;通勤专线2路;通勤专线4路;通医专线16路,110112,北京市,北京市,通州区,[]
BV11218281,潞通新路(公交站),"116.681228,39.934297",交通设施服务;公交车站;公交车站相关,150700,专77路,110112,北京市,北京市,通州区,永顺
BV10427431,三元村南(公交站),"116.700187,39.907765",交通设施服务;公交车站;公交车站相关,150700,T71路,110112,北京市,北京市,通州区,潞城
BV11360476,珠江丽景小区(公交站),"116.680223,39.933074",交通设施服务;公交车站;公交车站相关,150700,T70路,110112,北京市,北京市,通州区,永顺
BV09324193,含章园五区北(公交站),"116.719599,39.933505",交通设施服务;公交车站;公交车站相关,150700,专82路;通医专线16路,110112,北京市,北京市,通州区,[]
BV11001686,疃里一区南门(公交站),"116.696450,39.943290",交通设施服务;公交车站;公交车站相关,150700,T70路;T7路,110112,北京市,北京市,通州区,[]
BV09062480,中区停车场(公交站),"116.684140,39.911482",交通设施服务;公交车站;公交车站相关,150700,大运河景区旅游专线,110112,北京市,北京市,通州区,乔庄
BV09341449,安贞医院通州院区东门(公交站),"116.711984,39.941903",交通设施服务;公交车站;公交车站相关,150700,T2路;通医专线(区间直达车);通医专线12路;通医专线15路;通医专线16路,110112,北京市,北京市,通州区,[]
BV11217381,东潞苑小区(公交站),"116.680612,39.936497",交通设施服务;公交车站;公交车站相关,150700,专77路,110112,北京市,北京市,通州区,永顺
BV09066272,疃里大街东口(公交站),"116.701667,39.943785",交通设施服务;公交车站;公交车站相关,150700,589路;T70路,110112,北京市,北京市,通州区,[]
BV10007959,苏坨新村(公交站),"116.684575,39.940087",交通设施服务;公交车站;公交车站相关,150700,552路;675路;824路;T44路;专88路;快速直达专线5路,110112,北京市,北京市,通州区,[]
BV09473485,紫运南里三区北(公交站),"116.706402,39.906590",交通设施服务;公交车站;公交车站相关,150700,T109路;T115路;T45路,110112,北京市,北京市,通州区,潞城
BV10001128,疃里新村(公交站),"116.692522,39.943774",交通设施服务;公交车站;公交车站相关,150700,316路;388路;388路快车;T61路;专64路,110112,北京市,北京市,通州区,[]
BV11450022,圣元国际小区(公交站),"116.677487,39.933770",交通设施服务;公交车站;公交车站相关,150700,T70路,110112,北京市,北京市,通州区,永顺
BV10001139,运河湾小区(公交站),"116.695364,39.905260",交通设施服务;公交车站;公交车站相关,150700,552路;809路;913路;T45路;T60路;T71路,110112,北京市,北京市,通州区,乔庄
BV09473484,通州站南街(公交站),"116.705071,39.905525",交通设施服务;公交车站;公交车站相关,150700,T109路;T115路;T45路,110112,北京市,北京市,通州区,潞城
BV09415776,路县故城遗址博物馆(公交站),"116.719613,39.911612",交通设施服务;公交车站;公交车站相关,150700,T116路;T45路,110112,北京市,北京市,通州区,潞城
BV10871370,辛安屯村(公交站),"116.717625,39.910251",交通设施服务;公交车站;公交车站相关,150700,442路;T45路;T88路,110112,北京市,北京市,通州区,潞城
BV09473478,紫运南里三区(公交站),"116.709486,39.906081",交通设施服务;公交车站;公交车站相关,150700,442路;666路;通游专线1路,110112,北京市,北京市,通州区,潞城
BV11646179,东潞苑(公交站),"116.677544,39.935504",交通设施服务;公交车站;公交车站相关,150700,T70路,110112,北京市,北京市,通州区,永顺
BV10001138,焦王庄南口(公交站),"116.673630,39.930173",交通设施服务;公交车站;公交车站相关,150700,615路;667路;824路;T60路;T62路,110112,北京市,北京市,通州区,[]
BV11218276,东潞苑小区西(公交站),"116.676697,39.936419",交通设施服务;公交车站;公交车站相关,150700,专77路,110112,北京市,北京市,通州区,永顺
BV09110154,郝家府公交场站(公交站),"116.714559,39.905725",交通设施服务;公交车站;公交车站相关,150700,587路;666路,110112,北京市,北京市,通州区,潞城
BV10005521,小堡村西口(公交站),"116.720335,39.940961",交通设施服务;公交车站;公交车站相关,150700,T2路,110112,北京市,北京市,通州区,宋庄
BV10001137,焦王庄北口(公交站),"116.673464,39.934375",交通设施服务;公交车站;公交车站相关,150700,615路;667路;824路;T60路;T62路,110112,北京市,北京市,通州区,[]
BV09473486,紫运中路南站(公交站),"116.703705,39.903175",交通设施服务;公交车站;公交车站相关,150700,T109路;T115路,110112,北京市,北京市,通州区,乔庄
BV11637108,成大广场(公交站),"116.685503,39.905830",交通设施服务;公交车站;公交车站相关,150700,T18路,110112,北京市,北京市,通州区,中仓
BV11259474,尚东庭小区(公交站),"116.677626,39.938889",交通设施服务;公交车站;公交车站相关,150700,T70路,110112,北京市,北京市,通州区,永顺
BV11449226,地铁北运河西站(公交站),"116.688943,39.903996",交通设施服务;公交车站;公交车站相关,150700,T18路;T44路,110112,北京市,北京市,通州区,乔庄
BV11023279,疃里(公交站),"116.698698,39.947830",交通设施服务;公交车站;公交车站相关,150700,T7路,110112,北京市,北京市,通州区,[]
BV11693770,辛安屯街东口(公交站),"116.718390,39.907843",交通设施服务;公交车站;公交车站相关,150700,T58路;T88路,110112,北京市,北京市,通州区,潞城
BV11194059,合景中心(公交站),"116.680386,39.908415",交通设施服务;公交车站;公交车站相关,150700,T18路,110112,北京市,北京市,通州区,中仓
BV11191457,东关大桥南(公交站),"116.679169,39.909118",交通设施服务;公交车站;公交车站相关,150700,T18路,110112,北京市,北京市,通州区,中仓
BV10614593,六合新村(公交站),"116.725293,39.936626",交通设施服务;公交车站;公交车站相关,150700,专118路,110112,北京市,北京市,通州区,宋庄
BV09473477,紫运南里二区(公交站),"116.710128,39.903608",交通设施服务;公交车站;公交车站相关,150700,442路;666路;通游专线1路,110112,北京市,北京市,通州区,潞城
BV10001309,通州东关(公交站),"116.677200,39.909184",交通设施服务;公交车站;公交车站相关,150700,(停运)高铁专线3号线;322路;322路快车;589路;667路;804路;T19路;T41路;T48路;T62路;夜27路,110112,北京市,北京市,通州区,中仓
BV10427249,胡各庄西(公交站),"116.728134,39.915736",交通设施服务;公交车站;公交车站相关,150700,804路;T18路;T19路;T41路;T48路,110112,北京市,北京市,通州区,潞城
BV10999565,刘庄新村(公交站),"116.677147,39.939972",交通设施服务;公交车站;公交车站相关,150700,T70路,110112,北京市,北京市,通州区,永顺
BV09473483,紫运南里一区(公交站),"116.705696,39.901684",交通设施服务;公交车站;公交车站相关,150700,T109路;T115路,110112,北京市,北京市,通州区,[]
BV10876624,陈列馆路口(公交站),"116.673333,39.936862",交通设施服务;公交车站;公交车站相关,150700,T62路,110112,北京市,北京市,通州区,永顺
BV11580683,胡各庄村南(公交站),"116.723976,39.910093",交通设施服务;公交车站;公交车站相关,150700,T58路;T88路,110112,北京市,北京市,通州区,潞城
BV11449223,地铁北运河西站南(公交站),"116.691055,39.901823",交通设施服务;公交车站;公交车站相关,150700,317路;T112路;T18路;T45路;T60路;专208路内环,110112,北京市,北京市,通州区,乔庄
BV09066038,上营村(公交站),"116.682528,39.905231",交通设施服务;公交车站;公交车站相关,150700,T107路,110112,北京市,北京市,通州区,乔庄
BV11693769,临镜路北站(公交站),"116.718005,39.905850",交通设施服务;公交车站;公交车站相关,150700,T58路;T88路,110112,北京市,北京市,通州区,潞城
BV10420649,李庄佳苑(公交站),"116.684609,39.946139",交通设施服务;公交车站;公交车站相关,150700,552路;675路;824路;T44路;专88路;快速直达专线5路,110112,北京市,北京市,通州区,[]
BV09184780,上营村(临时站)(公交站),"116.682528,39.905231",交通设施服务;公交车站;公交车站相关,150700,T18路,110112,北京市,北京市,通州区,乔庄
BV09184779,东关一街路口(临时站)(公交站),"116.678653,39.907264",交通设施服务;公交车站;公交车站相关,150700,T18路,110112,北京市,北京市,通州区,乔庄
BV09066474,东关一街路口(公交站),"116.678653,39.907264",交通设施服务;公交车站;公交车站相关,150700,T107路,110112,北京市,北京市,通州区,通州西门
BV10008352,刘庄(公交站),"116.673240,39.939109",交通设施服务;公交车站;公交车站相关,150700,615路;667路;824路;T111路;T60路;T62路;T70路;专77路,110112,北京市,北京市,通州区,[]
BV10001343,运河明珠家园(公交站),"116.687418,39.901853",交通设施服务;公交车站;公交车站相关,150700,317路;552路;809路;913路;T44路;T71路;专208路内环;专208路外环,110112,北京市,北京市,通州区,乔庄
BV10933246,通州赵登禹大街(公交站),"116.686249,39.902596",交通设施服务;公交车站;公交车站相关,150700,T107路,110112,北京市,北京市,通州区,乔庄
BV10001311,故城东路北口(公交站),"116.676254,39.908002",交通设施服务;公交车站;公交车站相关,150700,435路;589路;666路;806路;T6路;T71路,110112,北京市,北京市,通州区,中仓
BV09163657,通州赵登禹大街(临时站)(公交站),"116.686249,39.902596",交通设施服务;公交车站;公交车站相关,150700,T18路;T44路,110112,北京市,北京市,通州区,中仓
BV09010439,疃里一区(公交站),"116.694183,39.950476",交通设施服务;公交车站;公交车站相关,150700,316路;388路;388路快车;552路;675路;T61路;专64路;专88路,110112,北京市,北京市,通州区,[]
BV11364774,通州东关西(公交站),"116.673920,39.908707",交通设施服务;公交车站;公交车站相关,150700,322路;322路快车;435路;666路;667路;804路;806路;T19路;T41路;T62路;T6路;T71路;夜27路,110112,北京市,北京市,通州区,中仓
BV11295479,小堡村南口(公交站),"116.725261,39.942211",交通设施服务;公交车站;公交车站相关,150700,813路;T18路;T2路;T48路;专118路;通医专线12路,110112,北京市,北京市,通州区,宋庄
BV11101359,通州杨坨桥西(公交站),"116.708026,39.899919",交通设施服务;公交车站;公交车站相关,150700,(停运)312-23路联运;312路;587路;649路;666路;T115路;专203路;夜29路,110112,北京市,北京市,通州区,[]
BV11693773,临镜路(公交站),"116.718466,39.903920",交通设施服务;公交车站;公交车站相关,150700,T58路;T88路,110112,北京市,北京市,通州区,潞城
BV10931159,地铁郝家府站(公交站),"116.717444,39.902765",交通设施服务;公交车站;公交车站相关,150700,(停运)312-23路联运;(停运)自动无人驾驶郝家府地铁站摆渡专线;312路;312路快车;442路;649路;803路;专203路;专206路;夜29路;快速直达专线19路;通勤专线1路;通勤专线2路;通勤专线3路;通勤专线4路;通勤专线6路,110112,北京市,北京市,通州区,[]
BV10001148,东上园(公交站),"116.684906,39.901524",交通设施服务;公交车站;公交车站相关,150700,317路;552路;809路;913路;T107路;T71路;专208路内环;专208路外环,110112,北京市,北京市,通州区,乔庄
BV09473265,宏安街(公交站),"116.723996,39.907151",交通设施服务;公交车站;公交车站相关,150700,亚太花园酒店摆渡车(仅限凭机场大巴票免费);通勤专线5路,110112,北京市,北京市,通州区,潞城
BV10001342,召里(公交站),"116.735338,39.922587",交通设施服务;公交车站;公交车站相关,150700,816路;819路;893路;894路;T18路;T19路;T48路;专118路;通医专线12路,110112,北京市,北京市,通州区,[]
BV10001335,小堡南街(公交站),"116.723534,39.945080",交通设施服务;公交车站;公交车站相关,150700,809路;T18路;T48路,110112,北京市,北京市,通州区,宋庄
BV10007957,通州李庄(公交站),"116.684631,39.949627",交通设施服务;公交车站;公交车站相关,150700,552路;675路;824路;T44路;专88路;快速直达专线5路,110112,北京市,北京市,通州区,[]
BV10420860,西上园小区西门(公交站),"116.676411,39.904258",交通设施服务;公交车站;公交车站相关,150700,435路;589路;666路;806路;T107路;T6路;T71路,110112,北京市,北京市,通州区,中仓
BV10001340,丁各庄(公交站),"116.734887,39.929770",交通设施服务;公交车站;公交车站相关,150700,T18路;T19路;T48路;专118路;通医专线12路,110112,北京市,北京市,通州区,[]
BV11315603,通州杨坨南(公交站),"116.710560,39.898911",交通设施服务;公交车站;公交车站相关,150700,T115路;专203路;通游专线1路,110112,北京市,北京市,通州区,[]
BV11101364,召里南(公交站),"116.735516,39.920201",交通设施服务;公交车站;公交车站相关,150700,816路;819路;893路;894路;T18路;T19路;T48路;专118路;通医专线12路,110112,北京市,北京市,通州区,潞城
BV11616017,刘庄西口(公交站),"116.672216,39.941695",交通设施服务;公交车站;公交车站相关,150700,824路;T60路;T70路,110112,北京市,北京市,通州区,[]
BV09062483,北区停车场(公交站),"116.667119,39.914390",交通设施服务;公交车站;公交车站相关,150700,大运河景区旅游专线,110112,北京市,北京市,通州区,永顺
BV10326792,胡各庄(公交站),"116.734501,39.915022",交通设施服务;公交车站;公交车站相关,150700,804路;T18路;T19路;T41路;T48路,110112,北京市,北京市,通州区,潞城
BV09426398,司空分署街(公交站),"116.667070,39.913210",交通设施服务;公交车站;公交车站相关,150700,T48路,110112,北京市,北京市,通州区,新华大街
BV11496114,惠兰美居小区(公交站),"116.673133,39.944731",交通设施服务;公交车站;公交车站相关,150700,(停运)巡游公交惠兰美居线早班;(停运)巡游公交通州区域晚班;615路;667路;T111路;T62路;专77路,110112,北京市,北京市,通州区,[]
BV10336881,前夏邢各庄(公交站),"116.733403,39.937648",交通设施服务;公交车站;公交车站相关,150700,T18路;T19路;T48路;专118路;通医专线12路,110112,北京市,北京市,通州区,宋庄
BV10008303,疃里二区(公交站),"116.696167,39.953705",交通设施服务;公交车站;公交车站相关,150700,316路;388路;388路快车;824路;T44路;T61路;专64路;快速直达专线5路,110112,北京市,北京市,通州区,[]
BV10001149,西上园(公交站),"116.679407,39.900863",交通设施服务;公交车站;公交车站相关,150700,317路;552路;809路;913路;T107路;T44路;T71路;专208路内环;专208路外环,110112,北京市,北京市,通州区,乔庄
BV11450097,小堡西站(公交站),"116.714516,39.951279",交通设施服务;公交车站;公交车站相关,150700,T61路,110112,北京市,北京市,通州区,[]
BV11101360,胡各庄新村西(公交站),"116.732376,39.910132",交通设施服务;公交车站;公交车站相关,150700,442路;T116路;T45路;T58路;T88路,110112,北京市,北京市,通州区,潞城
BV10001334,小堡商业广场(公交站),"116.721901,39.949236",交通设施服务;公交车站;公交车站相关,150700,809路;809路华龙班车;T18路;T48路,110112,北京市,北京市,通州区,宋庄
BV10001142,玉桥中路北口(公交站),"116.676648,39.901510",交通设施服务;公交车站;公交车站相关,150700,435路;666路;806路;T107路;T44路;T4路;T6路;T71路;专208路外环,110112,北京市,北京市,通州区,中仓
BV10001336,宋庄(公交站),"116.730560,39.943919",交通设施服务;公交车站;公交车站相关,150700,813路;T18路;T19路;T2路;T48路;专118路;通医专线12路;郊88路,110112,北京市,北京市,通州区,宋庄
BV10424901,滨河中路(公交站),"116.698841,39.895395",交通设施服务;公交车站;公交车站相关,150700,317路;T18路;专208路内环;专208路外环,110112,北京市,北京市,通州区,乔庄
BV10915053,地铁通州北关站(公交站),"116.661374,39.918233",交通设施服务;公交车站;公交车站相关,150700,(停运)巡游公交惠兰美居线早班;(停运)巡游公交通州区域晚班;342路;582路;T114路;T37路;T48路;T70路;T79路;专157路;专64路;专77路;专88路;快速直达专线43路;通医专线15路,110112,北京市,北京市,通州区,通州北关
BV10009579,后北营(公交站),"116.736385,39.913260",交通设施服务;公交车站;公交车站相关,150700,804路;816路;819路;893路;894路;T41路;专118路;专82路;快速直达专线7路;通医专线12路,110112,北京市,北京市,通州区,潞城
BV09426396,三庙一塔景区(公交站),"116.662759,39.915760",交通设施服务;公交车站;公交车站相关,150700,T48路,110112,北京市,北京市,通州区,通州西门
BV09062484,通州北关地铁站(公交站),"116.661372,39.918286",交通设施服务;公交车站;公交车站相关,150700,大运河景区旅游专线,110112,北京市,北京市,通州区,通州北关
BV10001338,后夏公庄(公交站),"116.731844,39.942076",交通设施服务;公交车站;公交车站相关,150700,T18路;T19路;T48路;专118路;通医专线12路,110112,北京市,北京市,通州区,宋庄
BV11044741,通州李庄北(公交站),"116.687027,39.953611",交通设施服务;公交车站;公交车站相关,150700,552路;675路;824路;T44路;专88路,110112,北京市,北京市,通州区,[]
BV10001308,新华大街(公交站),"116.665733,39.908463",交通设施服务;公交车站;公交车站相关,150700,(停运)高铁专线3号线;322路;322路快车;435路;666路;667路;804路;806路;T19路;T41路;T62路;T6路;T71路;夜27路;快速直达专线174路,110112,北京市,北京市,通州区,中仓
BV11474466,乔庄村(公交站),"116.687990,39.895777",交通设施服务;公交车站;公交车站相关,150700,专208路内环;专208路外环,110112,北京市,北京市,通州区,玉桥
BV10001347,胡各庄新村(公交站),"116.735235,39.910376",交通设施服务;公交车站;公交车站相关,150700,442路;T116路;T45路,110112,北京市,北京市,通州区,潞城
BV10001150,北小园(公交站),"116.674753,39.900217",交通设施服务;公交车站;公交车站相关,150700,317路;552路;589路;809路;T4路,110112,北京市,北京市,通州区,中仓
BV11212631,乔庄东站(公交站),"116.697026,39.893817",交通设施服务;公交车站;公交车站相关,150700,专206路;专208路内环;专208路外环;通游专线7路,110112,北京市,北京市,通州区,乔庄
BV10001153,京东运乔建材城(公交站),"116.696351,39.893093",交通设施服务;公交车站;公交车站相关,150700,(停运)312-23路联运;312路;312路区间;317路;587路;649路;666路;668路;668路区间快车;911路;T109路;T112路;T113路;T18路;T45路;T60路;专173路;专208路外环;夜29路,110112,北京市,北京市,通州区,玉桥
BV11496150,疃里公交场站(公交站),"116.701630,39.956764",交通设施服务;公交车站;公交车站相关,150700,316路;388路;388路快车;589路;824路;专64路;快速直达专线5路,110112,北京市,北京市,通州区,[]
BV11693772,清风路(公交站),"116.730200,39.903901",交通设施服务;公交车站;公交车站相关,150700,T58路;T88路,110112,北京市,北京市,通州区,潞城
BV10007529,玉桥北里(公交站),"116.684243,39.895074",交通设施服务;公交车站;公交车站相关,150700,435路;666路;T4路,110112,北京市,北京市,通州区,玉桥
BV10001136,刘庄北站(公交站),"116.673155,39.949748",交通设施服务;公交车站;公交车站相关,150700,615路;667路;T111路;专77路,110112,北京市,北京市,通州区,[]
BV10418066,地铁东夏园站(公交站),"116.732665,39.903138",交通设施服务;公交车站;公交车站相关,150700,(停运)312-23路联运;312路;312路快车;649路;803路;T58路;T88路;专203路;专206路;亚太花园酒店摆渡车(仅限凭机场大巴票免费);夜29路;通勤专线1路;通勤专线2路;通勤专线3路;通勤专线4路;通勤专线6路,110112,北京市,北京市,通州区,潞城
BV10007528,乔庄北街(公交站),"116.680543,39.895473",交通设施服务;公交车站;公交车站相关,150700,435路;666路;T4路;专208路内环;专208路外环,110112,北京市,北京市,通州区,玉桥
BV10937054,富河园小区(公交站),"116.656259,39.923993",交通设施服务;公交车站;公交车站相关,150700,342路;583路;861路;911路;924路;T114路;T1路;T37路;T3路;T60路;T70路;T79路;郊89路;郊98路,110112,北京市,北京市,通州区,通州北关
BV11368962,后北营南站(公交站),"116.737420,39.909576",交通设施服务;公交车站;公交车站相关,150700,804路;816路;893路;894路;专118路;通医专线12路,110112,北京市,北京市,通州区,潞城
BV10001154,运乔嘉园(公交站),"116.693268,39.892289",交通设施服务;公交车站;公交车站相关,150700,(停运)312-23路联运;312路;312路区间;317路;587路;649路;666路;668路;668路区间快车;911路;T109路;T113路;T18路;T45路;专208路内环;专208路外环;夜29路,110112,北京市,北京市,通州区,乔庄
BV10001330,佰富苑(公交站),"116.714577,39.956364",交通设施服务;公交车站;公交车站相关,150700,809路;824路,110112,北京市,北京市,通州区,宋庄
BV10005523,宋庄市场(公交站),"116.734095,39.945604",交通设施服务;公交车站;公交车站相关,150700,T2路,110112,北京市,北京市,通州区,宋庄
BV10001333,小堡北街(公交站),"116.719614,39.954994",交通设施服务;公交车站;公交车站相关,150700,T18路;T48路,110112,北京市,北京市,通州区,宋庄
BV09341620,辛疃路东口(公交站),"116.719173,39.954572",交通设施服务;公交车站;公交车站相关,150700,809路,110112,北京市,北京市,通州区,宋庄
BV10005513,皇木厂(公交站),"116.656082,39.919415",交通设施服务;公交车站;公交车站相关,150700,316路;435路;582路;587路;911路;924路;T114路;T14路;T2路;T70路;T7路;专157路;专64路;专77路;专88路,110112,北京市,北京市,通州区,永顺
BV11495273,前北营(公交站),"116.736706,39.906250",交通设施服务;公交车站;公交车站相关,150700,442路;804路;816路;893路;894路;T41路;T45路;专118路;专82路;通医专线(区间直达车);通医专线12路,110112,北京市,北京市,通州区,潞城
BV11565398,北关(公交站),"116.656564,39.925493",交通设施服务;公交车站;公交车站相关,150700,首都机场巴士通州线,110112,北京市,北京市,通州区,通州北关
BV10001313,玉桥中路(公交站),"116.677465,39.895690",交通设施服务;公交车站;公交车站相关,150700,435路;666路;806路;913路;T107路;T44路;T4路;T6路;专208路内环;专208路外环,110112,北京市,北京市,通州区,玉桥
BV11588986,通州北关(公交站),"116.655708,39.921455",交通设施服务;公交车站;公交车站相关,150700,435路;587路;T14路;含章园通勤专线,110112,北京市,北京市,通州区,通州北关
BV11450096,小堡路口(公交站),"116.721762,39.954036",交通设施服务;公交车站;公交车站相关,150700,809路;T61路,110112,北京市,北京市,通州区,宋庄
BV10004089,西潞苑小区(公交站),"116.657899,39.936727",交通设施服务;公交车站;公交车站相关,150700,(停运)巡游公交惠兰美居线早班;(停运)巡游公交通州区域晚班;342路;583路;824路;924路;T114路;T1路;T37路;T3路;T60路;T70路;T79路;郊89路;郊98路,110112,北京市,北京市,通州区,[]
BV10001107,乔庄(公交站),"116.686580,39.892267",交通设施服务;公交车站;公交车站相关,150700,(停运)312-23路联运;312路;312路区间;317路;587路;591路;649路;666路;668路;668路区间快车;911路;T109路;T113路;T18路;T45路;夜29路,110112,北京市,北京市,通州区,玉桥
BV10001143,通州南关(公交站),"116.669375,39.899566",交通设施服务;公交车站;公交车站相关,150700,342路;552路;589路,110112,北京市,北京市,通州区,中仓
BV11101361,东夏园路口北(公交站),"116.736026,39.904034",交通设施服务;公交车站;公交车站相关,150700,442路;804路;816路;893路;894路;T41路;T45路;专118路;专82路;亚太花园酒店摆渡车(仅限凭机场大巴票免费);通医专线12路,110112,北京市,北京市,通州区,潞城
BV10005512,岳庄(公交站),"116.656823,39.913611",交通设施服务;公交车站;公交车站相关,150700,316路;435路;582路;587路;911路;924路;T114路;T14路;T2路;T4路;T70路;T7路;专64路;专77路;专88路,110112,北京市,北京市,通州区,通州北关
BV10005601,中仓(公交站),"116.662244,39.906402",交通设施服务;公交车站;公交车站相关,150700,342路,110112,北京市,北京市,通州区,通州西门
BV10006463,西大街路口东(公交站),"116.659881,39.908129",交通设施服务;公交车站;公交车站相关,150700,(停运)高铁专线3号线;322路;322路快车;342路;435路;666路;667路;804路;806路;T19路;T41路;T62路;T6路;T71路;夜27路,110112,北京市,北京市,通州区,新华大街
BV11319084,玉桥东一路北口(公交站),"116.692213,39.891332",交通设施服务;公交车站;公交车站相关,150700,T112路;专173路,110112,北京市,北京市,通州区,乔庄
BV10008581,范庄(公交站),"116.658785,39.939440",交通设施服务;公交车站;公交车站相关,150700,(停运)巡游公交惠兰美居线早班;(停运)巡游公交通州区域晚班;824路;T60路;T70路,110112,北京市,北京市,通州区,[]
